Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Drink_Driving,Involving_Driver_Speed,Involving_Fatigued_Driver,Involving_Defective_Vehicle,Count_Crashes,Count_Fatality,Count_Hospitalised,Count_Medically_Treated,Count_Minor_Injury,Count_All_Casualties
2005,Southern,Property damage only,No,Yes,No,No,42,0,0,0,0,0
2005,Southern,Property damage only,No,Yes,No,Yes,1,0,0,0,0,0
2005,Southern,Property damage only,No,Yes,Yes,No,2,0,0,0,0,0
2005,Southern,Property damage only,Yes,No,No,No,82,0,0,0,0,0
2005,Southern,Property damage only,Yes,No,Yes,No,2,0,0,0,0,0
2005,Southern,Property damage only,Yes,Yes,No,No,4,0,0,0,0,0
2005,Unknown,Hospitalisation,No,No,No,No,3,0,3,0,0,3
2005,Unknown,Hospitalisation,No,Yes,No,No,1,0,2,0,0,2
2005,Unknown,Medical treatment,No,No,No,No,1,0,0,1,0,1
2005,Unknown,Minor injury,No,No,No,No,4,0,0,0,4,4
2005,Unknown,Property damage only,No,No,No,No,7,0,0,0,0,0
2006,Brisbane,Fatal,No,No,No,No,24,24,4,4,3,35
2006,Brisbane,Fatal,No,Yes,No,No,6,7,1,1,0,9
2006,Brisbane,Fatal,Yes,No,No,No,8,8,1,9,0,18
2006,Brisbane,Fatal,Yes,Yes,No,No,5,8,1,0,0,9
2006,Brisbane,Hospitalisation,No,No,No,No,1139,0,1333,131,102,1566
2006,Brisbane,Hospitalisation,No,No,No,Yes,21,0,25,4,2,31
2006,Brisbane,Hospitalisation,No,No,Yes,No,14,0,22,6,1,29
2006,Brisbane,Hospitalisation,No,No,Yes,Yes,1,0,1,0,0,1
2006,Brisbane,Hospitalisation,No,Yes,No,No,76,0,102,11,9,122
2006,Brisbane,Hospitalisation,No,Yes,No,Yes,2,0,2,0,0,2
2006,Brisbane,Hospitalisation,Yes,No,No,No,89,0,118,13,4,135
2006,Brisbane,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2006,Brisbane,Hospitalisation,Yes,Yes,No,No,23,0,27,3,3,33
2006,Brisbane,Medical treatment,No,No,No,No,1764,0,0,2038,182,2220
2006,Brisbane,Medical treatment,No,No,No,Yes,33,0,0,36,3,39
2006,Brisbane,Medical treatment,No,No,Yes,No,16,0,0,18,0,18
2006,Brisbane,Medical treatment,No,No,Yes,Yes,1,0,0,1,0,1
2006,Brisbane,Medical treatment,No,Yes,No,No,53,0,0,66,4,70
2006,Brisbane,Medical treatment,No,Yes,No,Yes,1,0,0,2,0,2
2006,Brisbane,Medical treatment,Yes,No,No,No,57,0,0,67,8,75
2006,Brisbane,Medical treatment,Yes,No,No,Yes,1,0,0,1,0,1
2006,Brisbane,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2006,Brisbane,Medical treatment,Yes,Yes,No,No,6,0,0,8,0,8
2006,Brisbane,Medical treatment,Yes,Yes,No,Yes,1,0,0,1,0,1
2006,Brisbane,Minor injury,No,No,No,No,1017,0,0,0,1189,1189
2006,Brisbane,Minor injury,No,No,No,Yes,17,0,0,0,20,20
2006,Brisbane,Minor injury,No,No,Yes,No,13,0,0,0,14,14
2006,Brisbane,Minor injury,No,Yes,No,No,29,0,0,0,32,32
2006,Brisbane,Minor injury,No,Yes,No,Yes,2,0,0,0,2,2
2006,Brisbane,Minor injury,Yes,No,No,No,29,0,0,0,32,32
2006,Brisbane,Minor injury,Yes,No,No,Yes,1,0,0,0,2,2
2006,Brisbane,Minor injury,Yes,Yes,No,No,5,0,0,0,6,6
2006,Brisbane,Property damage only,No,No,No,No,1809,0,0,0,0,0
2006,Brisbane,Property damage only,No,No,No,Yes,58,0,0,0,0,0
2006,Brisbane,Property damage only,No,No,Yes,No,49,0,0,0,0,0
2006,Brisbane,Property damage only,No,Yes,No,No,120,0,0,0,0,0
2006,Brisbane,Property damage only,No,Yes,No,Yes,4,0,0,0,0,0
2006,Brisbane,Property damage only,No,Yes,Yes,Yes,1,0,0,0,0,0
2006,Brisbane,Property damage only,Yes,No,No,No,160,0,0,0,0,0
2006,Brisbane,Property damage only,Yes,No,No,Yes,1,0,0,0,0,0
2006,Brisbane,Property damage only,Yes,No,Yes,No,5,0,0,0,0,0
2006,Brisbane,Property damage only,Yes,Yes,No,No,17,0,0,0,0,0
2006,Central,Fatal,No,No,No,No,26,27,9,10,1,47
2006,Central,Fatal,No,No,No,Yes,2,2,1,0,0,3
2006,Central,Fatal,No,No,Yes,No,4,4,0,1,0,5
2006,Central,Fatal,No,Yes,No,No,6,6,3,3,1,13
2006,Central,Fatal,Yes,No,No,No,2,2,3,4,0,9
2006,Central,Fatal,Yes,No,Yes,No,5,5,0,0,1,6
2006,Central,Fatal,Yes,Yes,No,No,3,3,0,0,0,3
2006,Central,Fatal,Yes,Yes,Yes,No,2,2,0,0,0,2
2006,Central,Hospitalisation,No,No,No,No,337,0,394,32,27,453
2006,Central,Hospitalisation,No,No,No,Yes,15,0,17,1,2,20
2006,Central,Hospitalisation,No,No,Yes,No,34,0,44,6,1,51
2006,Central,Hospitalisation,No,Yes,No,No,18,0,22,7,2,31
2006,Central,Hospitalisation,Yes,No,No,No,45,0,49,7,0,56
2006,Central,Hospitalisation,Yes,No,Yes,No,4,0,4,0,0,4
2006,Central,Hospitalisation,Yes,Yes,No,No,8,0,12,4,0,16
2006,Central,Hospitalisation,Yes,Yes,No,Yes,1,0,1,0,0,1
2006,Central,Medical treatment,No,No,No,No,387,0,0,469,45,514
2006,Central,Medical treatment,No,No,No,Yes,17,0,0,23,1,24
2006,Central,Medical treatment,No,No,Yes,No,16,0,0,22,0,22
2006,Central,Medical treatment,No,Yes,No,No,12,0,0,15,0,15
2006,Central,Medical treatment,No,Yes,No,Yes,1,0,0,2,0,2
2006,Central,Medical treatment,Yes,No,No,No,27,0,0,29,3,32
2006,Central,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2006,Central,Medical treatment,Yes,Yes,No,No,4,0,0,4,0,4
2006,Central,Minor injury,No,No,No,No,275,0,0,0,318,318
2006,Central,Minor injury,No,No,No,Yes,14,0,0,0,14,14
2006,Central,Minor injury,No,No,Yes,No,11,0,0,0,11,11
2006,Central,Minor injury,No,Yes,No,No,17,0,0,0,23,23
2006,Central,Minor injury,Yes,No,No,No,19,0,0,0,23,23
2006,Central,Minor injury,Yes,Yes,No,No,4,0,0,0,6,6
2006,Central,Property damage only,No,No,No,No,762,0,0,0,0,0
2006,Central,Property damage only,No,No,No,Yes,28,0,0,0,0,0
2006,Central,Property damage only,No,No,Yes,No,16,0,0,0,0,0
2006,Central,Property damage only,No,Yes,No,No,58,0,0,0,0,0
2006,Central,Property damage only,No,Yes,No,Yes,3,0,0,0,0,0
2006,Central,Property damage only,No,Yes,Yes,No,2,0,0,0,0,0
2006,Central,Property damage only,Yes,No,No,No,50,0,0,0,0,0
2006,Central,Property damage only,Yes,No,No,Yes,1,0,0,0,0,0
2006,Central,Property damage only,Yes,No,Yes,No,2,0,0,0,0,0
2006,Central,Property damage only,Yes,Yes,No,No,15,0,0,0,0,0
2006,Far Northern,Fatal,No,No,No,No,11,11,4,0,2,17
2006,Far Northern,Fatal,No,No,No,Yes,1,1,2,1,0,4
2006,Far Northern,Fatal,No,No,Yes,No,1,1,4,0,0,5
2006,Far Northern,Fatal,No,Yes,No,No,6,6,3,0,2,11
2006,Far Northern,Fatal,Yes,No,No,No,7,7,0,2,0,9
2006,Far Northern,Fatal,Yes,No,Yes,No,1,1,0,0,0,1
2006,Far Northern,Fatal,Yes,Yes,No,No,2,2,1,0,0,3
2006,Far Northern,Hospitalisation,No,No,No,No,290,0,351,40,31,422
2006,Far Northern,Hospitalisation,No,No,No,Yes,8,0,9,4,0,13
2006,Far Northern,Hospitalisation,No,No,Yes,No,8,0,9,0,0,9
2006,Far Northern,Hospitalisation,No,Yes,No,No,23,0,28,6,5,39
2006,Far Northern,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0,1
2006,Far Northern,Hospitalisation,Yes,No,No,No,24,0,35,2,2,39
2006,Far Northern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,1,2
2006,Far Northern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2006,Far Northern,Hospitalisation,Yes,Yes,No,No,9,0,16,1,1,18
2006,Far Northern,Medical treatment,No,No,No,No,252,0,0,312,30,342
2006,Far Northern,Medical treatment,No,No,No,Yes,7,0,0,7,0,7
2006,Far Northern,Medical treatment,No,No,Yes,No,5,0,0,5,0,5
2006,Far Northern,Medical treatment,No,Yes,No,No,15,0,0,15,0,15
2006,Far Northern,Medical treatment,Yes,No,No,No,19,0,0,20,1,21
2006,Far Northern,Medical treatment,Yes,Yes,No,No,2,0,0,5,0,5
2006,Far Northern,Minor injury,No,No,No,No,176,0,0,0,192,192
2006,Far Northern,Minor injury,No,No,No,Yes,6,0,0,0,9,9
2006,Far Northern,Minor injury,No,No,Yes,No,3,0,0,0,3,3
2006,Far Northern,Minor injury,No,Yes,No,No,7,0,0,0,7,7
2006,Far Northern,Minor injury,Yes,No,No,No,11,0,0,0,13,13
2006,Far Northern,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2006,Far Northern,Property damage only,No,No,No,No,502,0,0,0,0,0
2006,Far Northern,Property damage only,No,No,No,Yes,13,0,0,0,0,0
2006,Far Northern,Property damage only,No,No,Yes,No,7,0,0,0,0,0
2006,Far Northern,Property damage only,No,Yes,No,No,31,0,0,0,0,0
2006,Far Northern,Property damage only,Yes,No,No,No,32,0,0,0,0,0
2006,Far Northern,Property damage only,Yes,No,No,Yes,1,0,0,0,0,0
2006,Far Northern,Property damage only,Yes,Yes,No,No,4,0,0,0,0,0
2006,North Coast,Fatal,No,No,No,No,32,32,20,8,5,65
2006,North Coast,Fatal,No,No,No,Yes,1,1,1,1,0,3
2006,North Coast,Fatal,No,Yes,No,No,12,14,3,0,0,17
2006,North Coast,Fatal,Yes,No,No,No,7,7,2,0,0,9
2006,North Coast,Fatal,Yes,Yes,No,No,9,11,2,0,2,15
2006,North Coast,Hospitalisation,No,No,No,No,725,0,882,115,49,1046
2006,North Coast,Hospitalisation,No,No,No,Yes,24,0,30,3,2,35
2006,North Coast,Hospitalisation,No,No,Yes,No,27,0,29,4,2,35
2006,North Coast,Hospitalisation,No,Yes,No,No,58,0,72,15,4,91
2006,North Coast,Hospitalisation,No,Yes,No,Yes,4,0,5,0,0,5
2006,North Coast,Hospitalisation,Yes,No,No,No,85,0,103,13,3,119
2006,North Coast,Hospitalisation,Yes,No,No,Yes,2,0,2,0,0,2
2006,North Coast,Hospitalisation,Yes,No,Yes,No,4,0,6,1,0,7
2006,North Coast,Hospitalisation,Yes,Yes,No,No,13,0,15,2,0,17
2006,North Coast,Hospitalisation,Yes,Yes,Yes,No,1,0,1,0,0,1
2006,North Coast,Medical treatment,No,No,No,No,794,0,0,969,85,1054
2006,North Coast,Medical treatment,No,No,No,Yes,24,0,0,30,4,34
2006,North Coast,Medical treatment,No,No,Yes,No,25,0,0,31,2,33
2006,North Coast,Medical treatment,No,No,Yes,Yes,1,0,0,2,0,2
2006,North Coast,Medical treatment,No,Yes,No,No,36,0,0,45,0,45
2006,North Coast,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2006,North Coast,Medical treatment,Yes,No,No,No,37,0,0,45,2,47
2006,North Coast,Medical treatment,Yes,No,No,Yes,2,0,0,3,0,3
2006,North Coast,Medical treatment,Yes,Yes,No,No,7,0,0,13,0,13
2006,North Coast,Medical treatment,Yes,Yes,No,Yes,1,0,0,1,0,1
2006,North Coast,Minor injury,No,No,No,No,515,0,0,0,607,607
2006,North Coast,Minor injury,No,No,No,Yes,11,0,0,0,14,14
2006,North Coast,Minor injury,No,No,Yes,No,9,0,0,0,11,11
2006,North Coast,Minor injury,No,Yes,No,No,22,0,0,0,24,24
2006,North Coast,Minor injury,No,Yes,No,Yes,2,0,0,0,4,4
2006,North Coast,Minor injury,Yes,No,No,No,20,0,0,0,22,22
2006,North Coast,Minor injury,Yes,No,No,Yes,1,0,0,0,1,1
2006,North Coast,Minor injury,Yes,No,Yes,No,3,0,0,0,3,3
2006,North Coast,Minor injury,Yes,Yes,No,No,3,0,0,0,4,4
2006,North Coast,Property damage only,No,No,No,No,1434,0,0,0,0,0
2006,North Coast,Property damage only,No,No,No,Yes,53,0,0,0,0,0
2006,North Coast,Property damage only,No,No,Yes,No,24,0,0,0,0,0
2006,North Coast,Property damage only,No,Yes,No,No,112,0,0,0,0,0
2006,North Coast,Property damage only,No,Yes,No,Yes,6,0,0,0,0,0
2006,North Coast,Property damage only,No,Yes,Yes,No,1,0,0,0,0,0
2006,North Coast,Property damage only,Yes,No,No,No,122,0,0,0,0,0
2006,North Coast,Property damage only,Yes,No,Yes,No,4,0,0,0,0,0
2006,North Coast,Property damage only,Yes,Yes,No,No,27,0,0,0,0,0
2006,Northern,Fatal,No,No,No,No,14,14,2,2,1,19
2006,Northern,Fatal,No,No,Yes,No,2,2,0,3,0,5
2006,Northern,Fatal,No,Yes,No,No,5,5,2,2,0,9
2006,Northern,Fatal,Yes,No,No,No,3,4,3,2,0,9
2006,Northern,Fatal,Yes,Yes,No,No,3,3,4,1,1,9
2006,Northern,Hospitalisation,No,No,No,No,244,0,277,30,9,316
2006,Northern,Hospitalisation,No,No,No,Yes,8,0,9,2,0,11
2006,Northern,Hospitalisation,No,No,Yes,No,10,0,11,1,0,12
2006,Northern,Hospitalisation,No,Yes,No,No,21,0,23,8,2,33
2006,Northern,Hospitalisation,Yes,No,No,No,34,0,44,3,0,47
2006,Northern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2006,Northern,Hospitalisation,Yes,Yes,No,No,7,0,7,5,0,12
2006,Northern,Medical treatment,No,No,No,No,255,0,0,315,26,341
2006,Northern,Medical treatment,No,No,No,Yes,9,0,0,10,0,10
2006,Northern,Medical treatment,No,No,Yes,No,7,0,0,9,0,9
2006,Northern,Medical treatment,No,No,Yes,Yes,1,0,0,1,0,1
2006,Northern,Medical treatment,No,Yes,No,No,8,0,0,13,1,14
2006,Northern,Medical treatment,No,Yes,No,Yes,1,0,0,2,1,3
2006,Northern,Medical treatment,Yes,No,No,No,12,0,0,13,3,16
2006,Northern,Medical treatment,Yes,No,No,Yes,2,0,0,2,0,2
2006,Northern,Medical treatment,Yes,Yes,No,No,4,0,0,4,0,4
2006,Northern,Minor injury,No,No,No,No,167,0,0,0,195,195
2006,Northern,Minor injury,No,No,No,Yes,2,0,0,0,2,2
2006,Northern,Minor injury,No,No,Yes,No,4,0,0,0,6,6
2006,Northern,Minor injury,No,Yes,No,No,6,0,0,0,6,6
2006,Northern,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2006,Northern,Minor injury,Yes,No,No,No,7,0,0,0,11,11
2006,Northern,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2006,Northern,Minor injury,Yes,Yes,No,No,3,0,0,0,3,3
2006,Northern,Property damage only,No,No,No,No,467,0,0,0,0,0
2006,Northern,Property damage only,No,No,No,Yes,17,0,0,0,0,0
2006,Northern,Property damage only,No,No,Yes,No,1,0,0,0,0,0
2006,Northern,Property damage only,No,Yes,No,No,29,0,0,0,0,0
2006,Northern,Property damage only,No,Yes,No,Yes,2,0,0,0,0,0
2006,Northern,Property damage only,Yes,No,No,No,50,0,0,0,0,0
2006,Northern,Property damage only,Yes,No,No,Yes,1,0,0,0,0,0
2006,Northern,Property damage only,Yes,Yes,No,No,9,0,0,0,0,0
2006,South Eastern,Fatal,No,No,No,No,29,29,4,9,2,44
2006,South Eastern,Fatal,No,No,Yes,No,1,1,1,0,0,2
2006,South Eastern,Fatal,No,Yes,No,No,4,4,2,0,0,6
2006,South Eastern,Fatal,Yes,No,No,No,7,7,1,1,0,9
2006,South Eastern,Fatal,Yes,Yes,No,No,7,7,2,2,0,11
2006,South Eastern,Hospitalisation,No,No,No,No,626,0,728,82,59,869
2006,South Eastern,Hospitalisation,No,No,No,Yes,20,0,23,1,3,27
2006,South Eastern,Hospitalisation,No,No,Yes,No,14,0,18,2,1,21
2006,South Eastern,Hospitalisation,No,Yes,No,No,53,0,57,10,8,75
2006,South Eastern,Hospitalisation,No,Yes,No,Yes,3,0,3,2,0,5
2006,South Eastern,Hospitalisation,Yes,No,No,No,90,0,109,13,6,128
2006,South Eastern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2006,South Eastern,Hospitalisation,Yes,Yes,No,No,19,0,23,3,0,26
2006,South Eastern,Medical treatment,No,No,No,No,880,0,0,1071,102,1173
2006,South Eastern,Medical treatment,No,No,No,Yes,18,0,0,20,0,20
2006,South Eastern,Medical treatment,No,No,Yes,No,12,0,0,13,0,13
2006,South Eastern,Medical treatment,No,Yes,No,No,33,0,0,44,4,48
2006,South Eastern,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2006,South Eastern,Medical treatment,Yes,No,No,No,57,0,0,64,6,70
2006,South Eastern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0,1
2006,South Eastern,Medical treatment,Yes,No,Yes,No,4,0,0,7,1,8
2006,South Eastern,Medical treatment,Yes,Yes,No,No,8,0,0,11,0,11
2006,South Eastern,Minor injury,No,No,No,No,413,0,0,0,496,496
2006,South Eastern,Minor injury,No,No,No,Yes,6,0,0,0,6,6
2006,South Eastern,Minor injury,No,No,Yes,No,12,0,0,0,12,12
2006,South Eastern,Minor injury,No,Yes,No,No,26,0,0,0,28,28
2006,South Eastern,Minor injury,Yes,No,No,No,31,0,0,0,38,38
2006,South Eastern,Minor injury,Yes,No,Yes,No,3,0,0,0,3,3
2006,South Eastern,Minor injury,Yes,Yes,No,No,5,0,0,0,6,6
2006,South Eastern,Property damage only,No,No,No,No,772,0,0,0,0,0
2006,South Eastern,Property damage only,No,No,No,Yes,19,0,0,0,0,0
2006,South Eastern,Property damage only,No,No,Yes,No,22,0,0,0,0,0
2006,South Eastern,Property damage only,No,Yes,No,No,60,0,0,0,0,0
2006,South Eastern,Property damage only,No,Yes,No,Yes,2,0,0,0,0,0
2006,South Eastern,Property damage only,Yes,No,No,No,125,0,0,0,0,0
2006,South Eastern,Property damage only,Yes,No,No,Yes,3,0,0,0,0,0
2006,South Eastern,Property damage only,Yes,No,Yes,No,5,0,0,0,0,0
2006,South Eastern,Property damage only,Yes,Yes,No,No,21,0,0,0,0,0
2006,Southern,Fatal,No,No,No,No,33,38,16,10,5,69
2006,Southern,Fatal,No,No,No,Yes,2,2,0,0,0,2
2006,Southern,Fatal,No,No,Yes,No,2,2,1,3,0,6
2006,Southern,Fatal,No,Yes,No,No,4,8,0,0,1,9
2006,Southern,Fatal,No,Yes,No,Yes,1,2,1,1,0,4
2006,Southern,Fatal,Yes,No,No,No,10,12,2,1,0,15
2006,Southern,Fatal,Yes,Yes,No,No,3,3,0,0,0,3
2006,Southern,Hospitalisation,No,No,No,No,440,0,520,79,43,642
2006,Southern,Hospitalisation,No,No,No,Yes,17,0,21,0,3,24
2006,Southern,Hospitalisation,No,No,Yes,No,20,0,26,2,1,29
2006,Southern,Hospitalisation,No,Yes,No,No,24,0,30,11,2,43
2006,Southern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2006,Southern,Hospitalisation,Yes,No,No,No,47,0,57,9,1,67
2006,Southern,Hospitalisation,Yes,No,Yes,No,3,0,4,3,0,7
2006,Southern,Hospitalisation,Yes,Yes,No,No,7,0,7,2,2,11
2006,Southern,Hospitalisation,Yes,Yes,Yes,No,1,0,1,0,0,1
2006,Southern,Medical treatment,No,No,No,No,499,0,0,608,53,661
2006,Southern,Medical treatment,No,No,No,Yes,20,0,0,30,1,31
2006,Southern,Medical treatment,No,No,Yes,No,15,0,0,15,2,17
2006,Southern,Medical treatment,No,Yes,No,No,18,0,0,31,3,34
2006,Southern,Medical treatment,No,Yes,No,Yes,1,0,0,2,0,2
2006,Southern,Medical treatment,No,Yes,Yes,No,1,0,0,1,0,1
2006,Southern,Medical treatment,Yes,No,No,No,16,0,0,19,2,21
2006,Southern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2006,Southern,Medical treatment,Yes,Yes,No,No,6,0,0,7,1,8
2006,Southern,Medical treatment,Yes,Yes,No,Yes,1,0,0,1,0,1
2006,Southern,Minor injury,No,No,No,No,362,0,0,0,412,412
2006,Southern,Minor injury,No,No,No,Yes,14,0,0,0,16,16
2006,Southern,Minor injury,No,No,Yes,No,12,0,0,0,12,12
2006,Southern,Minor injury,No,Yes,No,No,9,0,0,0,11,11
2006,Southern,Minor injury,No,Yes,No,Yes,3,0,0,0,4,4
2006,Southern,Minor injury,Yes,No,No,No,21,0,0,0,22,22
2006,Southern,Minor injury,Yes,No,No,Yes,2,0,0,0,4,4
2006,Southern,Minor injury,Yes,Yes,No,No,4,0,0,0,5,5
2006,Southern,Property damage only,No,No,No,No,1071,0,0,0,0,0
2006,Southern,Property damage only,No,No,No,Yes,35,0,0,0,0,0
2006,Southern,Property damage only,No,No,Yes,No,29,0,0,0,0,0
2006,Southern,Property damage only,No,No,Yes,Yes,1,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,No,No,57,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,No,Yes,4,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,No,No,57,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,No,Yes,1,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,Yes,No,2,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,No,No,7,0,0,0,0,0
2006,Unknown,Hospitalisation,No,No,No,No,3,0,4,1,0,5
2006,Unknown,Hospitalisation,No,Yes,No,No,2,0,3,1,0,4
2006,Unknown,Hospitalisation,Yes,No,No,No,1,0,1,0,0,1
2006,Unknown,Medical treatment,No,No,No,No,4,0,0,6,1,7
2006,Unknown,Minor injury,No,No,No,No,3,0,0,0,3,3
2006,Unknown,Property damage only,No,No,No,No,3,0,0,0,0,0
2007,Brisbane,Fatal,No,No,No,No,35,35,10,2,6,53
2007,Brisbane,Fatal,No,Yes,No,No,13,13,10,2,1,26
2007,Brisbane,Fatal,Yes,No,No,No,3,3,2,0,2,7
2007,Brisbane,Fatal,Yes,Yes,No,No,2,2,1,0,0,3
2007,Brisbane,Hospitalisation,No,No,No,No,1215,0,1396,140,159,1695
2007,Brisbane,Hospitalisation,No,No,No,Yes,21,0,23,3,1,27
2007,Brisbane,Hospitalisation,No,No,Yes,No,15,0,15,0,0,15
2007,Brisbane,Hospitalisation,No,Yes,No,No,58,0,71,10,9,90
2007,Brisbane,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2007,Brisbane,Hospitalisation,Yes,No,No,No,80,0,100,8,10,118
2007,Brisbane,Hospitalisation,Yes,No,Yes,No,4,0,6,0,0,6
2007,Brisbane,Hospitalisation,Yes,Yes,No,No,16,0,22,1,0,23
2007,Brisbane,Hospitalisation,Yes,Yes,No,Yes,1,0,1,0,0,1
2007,Brisbane,Medical treatment,No,No,No,No,1683,0,0,1988,222,2210
2007,Brisbane,Medical treatment,No,No,No,Yes,32,0,0,38,1,39
2007,Brisbane,Medical treatment,No,No,Yes,No,23,0,0,23,0,23
2007,Brisbane,Medical treatment,No,Yes,No,No,52,0,0,61,7,68
2007,Brisbane,Medical treatment,No,Yes,No,Yes,2,0,0,2,0,2
2007,Brisbane,Medical treatment,Yes,No,No,No,64,0,0,76,3,79
2007,Brisbane,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2007,Brisbane,Medical treatment,Yes,Yes,No,No,9,0,0,10,1,11
2007,Brisbane,Minor injury,No,No,No,No,1050,0,0,0,1253,1253
2007,Brisbane,Minor injury,No,No,No,Yes,22,0,0,0,26,26
2007,Brisbane,Minor injury,No,No,Yes,No,11,0,0,0,13,13
2007,Brisbane,Minor injury,No,Yes,No,No,35,0,0,0,40,40
2007,Brisbane,Minor injury,No,Yes,No,Yes,2,0,0,0,2,2
2007,Brisbane,Minor injury,Yes,No,No,No,43,0,0,0,51,51
2007,Brisbane,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2007,Brisbane,Minor injury,Yes,Yes,No,No,5,0,0,0,6,6
2007,Brisbane,Property damage only,No,No,No,No,1571,0,0,0,0,0
2007,Brisbane,Property damage only,No,No,No,Yes,39,0,0,0,0,0
2007,Brisbane,Property damage only,No,No,Yes,No,34,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,No,No,141,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,No,Yes,3,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,No,No,164,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,No,Yes,2,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,Yes,No,1,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,No,No,20,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,No,Yes,1,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,Yes,No,1,0,0,0,0,0
2007,Central,Fatal,No,No,No,No,24,25,16,6,1,48
2007,Central,Fatal,No,No,Yes,No,7,7,8,0,1,16
2007,Central,Fatal,No,Yes,No,No,5,6,0,0,0,6
2007,Central,Fatal,Yes,No,No,No,11,12,5,0,0,17
2007,Central,Fatal,Yes,No,No,Yes,1,1,1,0,0,2
2007,Central,Fatal,Yes,No,Yes,No,2,2,0,0,0,2
2007,Central,Fatal,Yes,Yes,No,No,5,6,4,1,0,11
2007,Central,Hospitalisation,No,No,No,No,365,0,432,52,56,540
2007,Central,Hospitalisation,No,No,No,Yes,17,0,20,5,0,25
2007,Central,Hospitalisation,No,No,Yes,No,28,0,32,4,2,38
2007,Central,Hospitalisation,No,Yes,No,No,21,0,23,7,3,33
2007,Central,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2007,Central,Hospitalisation,Yes,No,No,No,43,0,46,5,9,60
2007,Central,Hospitalisation,Yes,No,Yes,No,3,0,3,0,0,3
2007,Central,Hospitalisation,Yes,Yes,No,No,10,0,12,2,2,16
2007,Central,Hospitalisation,Yes,Yes,No,Yes,1,0,1,0,0,1
2007,Central,Medical treatment,No,No,No,No,338,0,0,415,62,477
2007,Central,Medical treatment,No,No,No,Yes,10,0,0,13,1,14
2007,Central,Medical treatment,No,No,Yes,No,22,0,0,28,2,30
2007,Central,Medical treatment,No,Yes,No,No,17,0,0,25,0,25
2007,Central,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2007,Central,Medical treatment,No,Yes,Yes,No,2,0,0,2,1,3
2007,Central,Medical treatment,Yes,No,No,No,23,0,0,25,11,36
2007,Central,Medical treatment,Yes,No,Yes,No,3,0,0,3,0,3
2007,Central,Medical treatment,Yes,Yes,No,No,2,0,0,2,2,4
2007,Central,Minor injury,No,No,No,No,269,0,0,0,319,319
2007,Central,Minor injury,No,No,No,Yes,10,0,0,0,11,11
2007,Central,Minor injury,No,No,Yes,No,8,0,0,0,11,11
2007,Central,Minor injury,No,Yes,No,No,16,0,0,0,21,21
2007,Central,Minor injury,Yes,No,No,No,18,0,0,0,19,19
2007,Central,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2007,Central,Minor injury,Yes,Yes,No,No,4,0,0,0,5,5
2007,Central,Property damage only,No,No,No,No,704,0,0,0,0,0
2007,Central,Property damage only,No,No,No,Yes,25,0,0,0,0,0
2007,Central,Property damage only,No,No,Yes,No,22,0,0,0,0,0
2007,Central,Property damage only,No,Yes,No,No,57,0,0,0,0,0
2007,Central,Property damage only,No,Yes,No,Yes,1,0,0,0,0,0
2007,Central,Property damage only,No,Yes,Yes,No,1,0,0,0,0,0
2007,Central,Property damage only,Yes,No,No,No,67,0,0,0,0,0
