Crash_Year,Crash_PoliceRegion,Casualty_Severity,Casualty_AgeGroup,Casualty_Gender,Casualty_Road_User_Type,Casualty_Restraint_Helmet_Use,Casualty_Count
2003,Far Northern,Medically treated,25 to 29,Male,Motorcyclist,Helmet Worn,2
2003,Far Northern,Medically treated,25 to 29,Male,Vehicle Occupant,Restrained,16
2003,Far Northern,Medically treated,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,2
2003,Far Northern,Medically treated,25 to 29,Male,Vehicle Occupant,Unrestrained,1
2003,Far Northern,Medically treated,30 to 39,Male,Bicyclist,Helmet Worn,6
2003,Far Northern,Medically treated,30 to 39,Male,Motorcyclist,Helmet Not Worn,1
2003,Far Northern,Medically treated,30 to 39,Male,Motorcyclist,Helmet Worn,10
2003,Far Northern,Medically treated,30 to 39,Male,Vehicle Occupant,Restrained,14
2003,Far Northern,Medically treated,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,1
2003,Far Northern,Medically treated,40 to 49,Male,Bicyclist,Helmet Worn,7
2003,Far Northern,Medically treated,40 to 49,Male,Motorcyclist,Helmet Worn,3
2003,Far Northern,Medically treated,40 to 49,Male,Vehicle Occupant,Restrained,17
2003,Far Northern,Medically treated,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,2
2003,Far Northern,Medically treated,50 to 59,Male,Bicyclist,Helmet Worn,1
2003,Far Northern,Medically treated,50 to 59,Male,Motorcyclist,Helmet Worn,2
2003,Far Northern,Medically treated,50 to 59,Male,Vehicle Occupant,Restrained,13
2003,Far Northern,Medically treated,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,1
2003,Far Northern,Medically treated,50 to 59,Male,Vehicle Occupant,Unrestrained,2
2003,Far Northern,Medically treated,60 to 74,Male,Bicyclist,Helmet Worn,1
2003,Far Northern,Medically treated,60 to 74,Male,Motorcyclist,Helmet Worn,1
2003,Far Northern,Medically treated,60 to 74,Male,Vehicle Occupant,Restrained,3
2003,Far Northern,Medically treated,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,1
2003,Far Northern,Medically treated,75 and over,Male,Vehicle Occupant,Restrained,3
2003,Far Northern,Medically treated,75 and over,Male,Vehicle Occupant,Restraint Use Not determined,3
2003,Far Northern,Medically treated,Unknown,Male,Vehicle Occupant,Restrained,1
2003,Far Northern,Medically treated,Unknown,Male,Vehicle Occupant,Restraint Use Not determined,1
2003,Far Northern,Minor injury,0 to 16,Female,Vehicle Occupant,Restrained,9
2003,Far Northern,Minor injury,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,1
2003,Far Northern,Minor injury,17 to 24,Female,Motorcyclist,Helmet Worn,1
2003,Far Northern,Minor injury,17 to 24,Female,Vehicle Occupant,Restrained,15
2003,Far Northern,Minor injury,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,2
2003,Far Northern,Minor injury,25 to 29,Female,Motorcyclist,Helmet Worn,2
2003,Far Northern,Minor injury,25 to 29,Female,Vehicle Occupant,Restrained,9
2003,Far Northern,Minor injury,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,1
2003,Far Northern,Minor injury,25 to 29,Female,Vehicle Occupant,Unrestrained,1
2003,Far Northern,Minor injury,30 to 39,Female,Vehicle Occupant,Restrained,21
2003,Far Northern,Minor injury,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,5
2003,Far Northern,Minor injury,40 to 49,Female,Vehicle Occupant,Restrained,16
2003,Far Northern,Minor injury,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,4
2003,Far Northern,Minor injury,40 to 49,Female,Vehicle Occupant,Unrestrained,1
2003,Far Northern,Minor injury,50 to 59,Female,Bicyclist,Helmet Worn,1
2003,Far Northern,Minor injury,50 to 59,Female,Vehicle Occupant,Restrained,11
2003,Far Northern,Minor injury,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,1
2003,Far Northern,Minor injury,60 to 74,Female,Vehicle Occupant,Restrained,5
2003,Far Northern,Minor injury,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,1
2003,Far Northern,Minor injury,75 and over,Female,Vehicle Occupant,Restrained,2
2003,Far Northern,Minor injury,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,1
2003,Far Northern,Minor injury,0 to 16,Male,Bicyclist,Helmet Use Not determined,1
2003,Far Northern,Minor injury,0 to 16,Male,Bicyclist,Helmet Worn,4
2003,Far Northern,Minor injury,0 to 16,Male,Vehicle Occupant,Restrained,12
2003,Far Northern,Minor injury,0 to 16,Male,Vehicle Occupant,Unrestrained,1
2003,Far Northern,Minor injury,17 to 24,Male,Bicyclist,Helmet Worn,1
2003,Far Northern,Minor injury,17 to 24,Male,Motorcyclist,Helmet Not Worn,1
2003,Far Northern,Minor injury,17 to 24,Male,Motorcyclist,Helmet Use Not determined,1
2003,Far Northern,Minor injury,17 to 24,Male,Motorcyclist,Helmet Worn,1
2003,Far Northern,Minor injury,17 to 24,Male,Vehicle Occupant,Restrained,27
2003,Far Northern,Minor injury,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,6
2003,Far Northern,Minor injury,17 to 24,Male,Vehicle Occupant,Unrestrained,2
2003,Far Northern,Minor injury,25 to 29,Male,Bicyclist,Helmet Not Worn,1
2003,Far Northern,Minor injury,25 to 29,Male,Bicyclist,Helmet Worn,2
2003,Far Northern,Minor injury,25 to 29,Male,Vehicle Occupant,Restrained,10
2003,Far Northern,Minor injury,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,2
2003,Far Northern,Minor injury,30 to 39,Male,Bicyclist,Helmet Use Not determined,1
2003,Far Northern,Minor injury,30 to 39,Male,Bicyclist,Helmet Worn,2
2003,Far Northern,Minor injury,30 to 39,Male,Motorcyclist,Helmet Use Not determined,4
2003,Far Northern,Minor injury,30 to 39,Male,Motorcyclist,Helmet Worn,3
2003,Far Northern,Minor injury,30 to 39,Male,Vehicle Occupant,Restrained,14
2003,Far Northern,Minor injury,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,5
2003,Far Northern,Minor injury,30 to 39,Male,Vehicle Occupant,Unrestrained,1
2003,Far Northern,Minor injury,40 to 49,Male,Bicyclist,Helmet Worn,1
2003,Far Northern,Minor injury,40 to 49,Male,Motorcyclist,Helmet Use Not determined,3
2003,Far Northern,Minor injury,40 to 49,Male,Motorcyclist,Helmet Worn,3
2003,Far Northern,Minor injury,40 to 49,Male,Vehicle Occupant,Restrained,20
2003,Far Northern,Minor injury,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,4
2003,Far Northern,Minor injury,40 to 49,Male,Vehicle Occupant,Unrestrained,1
2003,Far Northern,Minor injury,50 to 59,Male,Bicyclist,Helmet Use Not determined,1
2003,Far Northern,Minor injury,50 to 59,Male,Motorcyclist,Helmet Use Not determined,2
2003,Far Northern,Minor injury,50 to 59,Male,Vehicle Occupant,Restrained,9
2003,Far Northern,Minor injury,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,3
2003,Far Northern,Minor injury,50 to 59,Male,Vehicle Occupant,Unrestrained,1
2003,Far Northern,Minor injury,60 to 74,Male,Vehicle Occupant,Restrained,6
2003,Far Northern,Minor injury,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,3
2003,Far Northern,Minor injury,75 and over,Male,Vehicle Occupant,Restrained,4
2003,Far Northern,Minor injury,Unknown,Male,Motorcyclist,Helmet Use Not determined,1
2003,Far Northern,Minor injury,Unknown,Male,Motorcyclist,Helmet Worn,1
2003,Far Northern,Minor injury,Unknown,Male,Vehicle Occupant,Restraint Use Not determined,1
2003,North Coast,Fatality,0 to 16,Female,Vehicle Occupant,Restrained,3
2003,North Coast,Fatality,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,2
2003,North Coast,Fatality,17 to 24,Female,Vehicle Occupant,Restrained,4
2003,North Coast,Fatality,30 to 39,Female,Motorcyclist,Helmet Worn,1
2003,North Coast,Fatality,30 to 39,Female,Vehicle Occupant,Restrained,2
2003,North Coast,Fatality,30 to 39,Female,Vehicle Occupant,Unrestrained,1
2003,North Coast,Fatality,40 to 49,Female,Vehicle Occupant,Restrained,2
2003,North Coast,Fatality,40 to 49,Female,Vehicle Occupant,Unrestrained,1
2003,North Coast,Fatality,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,1
2003,North Coast,Fatality,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,1
2003,North Coast,Fatality,60 to 74,Female,Vehicle Occupant,Unrestrained,1
2003,North Coast,Fatality,75 and over,Female,Vehicle Occupant,Restrained,1
2003,North Coast,Fatality,0 to 16,Male,Bicyclist,Helmet Worn,1
2003,North Coast,Fatality,0 to 16,Male,Vehicle Occupant,Restrained,2
2003,North Coast,Fatality,17 to 24,Male,Motorcyclist,Helmet Worn,1
2003,North Coast,Fatality,17 to 24,Male,Vehicle Occupant,Restrained,11
2003,North Coast,Fatality,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,4
2003,North Coast,Fatality,17 to 24,Male,Vehicle Occupant,Unrestrained,4
2003,North Coast,Fatality,25 to 29,Male,Bicyclist,Helmet Not Worn,1
2003,North Coast,Fatality,25 to 29,Male,Motorcyclist,Helmet Worn,1
2003,North Coast,Fatality,30 to 39,Male,Bicyclist,Helmet Worn,1
2003,North Coast,Fatality,30 to 39,Male,Motorcyclist,Helmet Worn,8
2003,North Coast,Fatality,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,3
2003,North Coast,Fatality,30 to 39,Male,Vehicle Occupant,Unrestrained,1
2003,North Coast,Fatality,40 to 49,Male,Motorcyclist,Helmet Worn,1
2003,North Coast,Fatality,40 to 49,Male,Vehicle Occupant,Restrained,4
2003,North Coast,Fatality,40 to 49,Male,Vehicle Occupant,Unrestrained,2
2003,North Coast,Fatality,50 to 59,Male,Vehicle Occupant,Restrained,2
2003,North Coast,Fatality,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,1
2003,North Coast,Fatality,60 to 74,Male,Vehicle Occupant,Not applicable,1
2003,North Coast,Fatality,60 to 74,Male,Vehicle Occupant,Restrained,4
2003,North Coast,Fatality,60 to 74,Male,Vehicle Occupant,Unrestrained,1
2003,North Coast,Fatality,75 and over,Male,Vehicle Occupant,Restrained,4
2003,North Coast,Hospitalised,0 to 16,Female,Bicyclist,Helmet Worn,1
2003,North Coast,Hospitalised,0 to 16,Female,Vehicle Occupant,Restrained,42
2003,North Coast,Hospitalised,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,1
2003,North Coast,Hospitalised,0 to 16,Female,Vehicle Occupant,Unrestrained,3
2003,North Coast,Hospitalised,17 to 24,Female,Bicyclist,Helmet Worn,2
2003,North Coast,Hospitalised,17 to 24,Female,Vehicle Occupant,Restrained,103
2003,North Coast,Hospitalised,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,8
2003,North Coast,Hospitalised,17 to 24,Female,Vehicle Occupant,Unrestrained,5
2003,North Coast,Hospitalised,25 to 29,Female,Bicyclist,Helmet Worn,1
2003,North Coast,Hospitalised,25 to 29,Female,Motorcyclist,Helmet Worn,1
2003,North Coast,Hospitalised,25 to 29,Female,Vehicle Occupant,Restrained,34
2003,North Coast,Hospitalised,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,3
2003,North Coast,Hospitalised,25 to 29,Female,Vehicle Occupant,Unrestrained,2
2003,North Coast,Hospitalised,30 to 39,Female,Bicyclist,Helmet Worn,2
2003,North Coast,Hospitalised,30 to 39,Female,Motorcyclist,Helmet Worn,2
2003,North Coast,Hospitalised,30 to 39,Female,Vehicle Occupant,Restrained,58
2003,North Coast,Hospitalised,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,6
2003,North Coast,Hospitalised,30 to 39,Female,Vehicle Occupant,Unrestrained,3
2003,North Coast,Hospitalised,40 to 49,Female,Bicyclist,Helmet Worn,3
2003,North Coast,Hospitalised,40 to 49,Female,Motorcyclist,Helmet Worn,2
2003,North Coast,Hospitalised,40 to 49,Female,Vehicle Occupant,Restrained,49
2003,North Coast,Hospitalised,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,4
2003,North Coast,Hospitalised,40 to 49,Female,Vehicle Occupant,Unrestrained,2
2003,North Coast,Hospitalised,50 to 59,Female,Motorcyclist,Helmet Use Not determined,1
2003,North Coast,Hospitalised,50 to 59,Female,Motorcyclist,Helmet Worn,8
2003,North Coast,Hospitalised,50 to 59,Female,Vehicle Occupant,Restrained,43
2003,North Coast,Hospitalised,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,3
2003,North Coast,Hospitalised,50 to 59,Female,Vehicle Occupant,Unrestrained,4
2003,North Coast,Hospitalised,60 to 74,Female,Bicyclist,Helmet Worn,1
2003,North Coast,Hospitalised,60 to 74,Female,Motorcyclist,Helmet Worn,3
2003,North Coast,Hospitalised,60 to 74,Female,Vehicle Occupant,Restrained,60
2003,North Coast,Hospitalised,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,5
2003,North Coast,Hospitalised,60 to 74,Female,Vehicle Occupant,Unrestrained,3
2003,North Coast,Hospitalised,75 and over,Female,Vehicle Occupant,Not applicable,1
2003,North Coast,Hospitalised,75 and over,Female,Vehicle Occupant,Restrained,20
2003,North Coast,Hospitalised,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,1
2003,North Coast,Hospitalised,0 to 16,Male,Bicyclist,Helmet Not Worn,10
2003,North Coast,Hospitalised,0 to 16,Male,Bicyclist,Helmet Worn,9
2003,North Coast,Hospitalised,0 to 16,Male,Motorcyclist,Helmet Not Worn,1
2003,North Coast,Hospitalised,0 to 16,Male,Motorcyclist,Helmet Worn,1
2003,North Coast,Hospitalised,0 to 16,Male,Vehicle Occupant,Restrained,21
2003,North Coast,Hospitalised,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,10
2003,North Coast,Hospitalised,0 to 16,Male,Vehicle Occupant,Unrestrained,1
2003,North Coast,Hospitalised,17 to 24,Male,Bicyclist,Helmet Not Worn,1
2003,North Coast,Hospitalised,17 to 24,Male,Bicyclist,Helmet Use Not determined,1
2003,North Coast,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Not Worn,2
2003,North Coast,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Use Not determined,1
2003,North Coast,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Worn,29
2003,North Coast,Hospitalised,17 to 24,Male,Vehicle Occupant,Restrained,84
2003,North Coast,Hospitalised,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,28
2003,North Coast,Hospitalised,17 to 24,Male,Vehicle Occupant,Unrestrained,7
2003,North Coast,Hospitalised,25 to 29,Male,Bicyclist,Helmet Not Worn,1
2003,North Coast,Hospitalised,25 to 29,Male,Motorcyclist,Helmet Worn,9
2003,North Coast,Hospitalised,25 to 29,Male,Vehicle Occupant,Restrained,41
2003,North Coast,Hospitalised,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,8
2003,North Coast,Hospitalised,25 to 29,Male,Vehicle Occupant,Unrestrained,2
2003,North Coast,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Use Not determined,2
2003,North Coast,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Worn,18
2003,North Coast,Hospitalised,30 to 39,Male,Vehicle Occupant,Restrained,64
2003,North Coast,Hospitalised,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,14
2003,North Coast,Hospitalised,30 to 39,Male,Vehicle Occupant,Unrestrained,3
2003,North Coast,Hospitalised,40 to 49,Male,Bicyclist,Helmet Worn,4
2003,North Coast,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Not Worn,1
2003,North Coast,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Worn,22
2003,North Coast,Hospitalised,40 to 49,Male,Vehicle Occupant,Restrained,31
2003,North Coast,Hospitalised,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,9
2003,North Coast,Hospitalised,50 to 59,Male,Bicyclist,Helmet Use Not determined,1
2003,North Coast,Hospitalised,50 to 59,Male,Bicyclist,Helmet Worn,1
2003,North Coast,Hospitalised,50 to 59,Male,Motorcyclist,Helmet Use Not determined,1
2003,North Coast,Hospitalised,50 to 59,Male,Motorcyclist,Helmet Worn,10
2003,North Coast,Hospitalised,50 to 59,Male,Vehicle Occupant,Restrained,38
2003,North Coast,Hospitalised,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,2
2003,North Coast,Hospitalised,50 to 59,Male,Vehicle Occupant,Unrestrained,1
2003,North Coast,Hospitalised,60 to 74,Male,Bicyclist,Helmet Worn,1
2003,North Coast,Hospitalised,60 to 74,Male,Motorcyclist,Helmet Worn,4
2003,North Coast,Hospitalised,60 to 74,Male,Vehicle Occupant,Restrained,39
2003,North Coast,Hospitalised,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,6
2003,North Coast,Hospitalised,60 to 74,Male,Vehicle Occupant,Unrestrained,3
2003,North Coast,Hospitalised,75 and over,Male,Bicyclist,Helmet Worn,1
2003,North Coast,Hospitalised,75 and over,Male,Vehicle Occupant,Restrained,18
2003,North Coast,Hospitalised,75 and over,Male,Vehicle Occupant,Restraint Use Not determined,3
2003,North Coast,Hospitalised,75 and over,Male,Vehicle Occupant,Unrestrained,2
2003,North Coast,Hospitalised,Unknown,Male,Vehicle Occupant,Restraint Use Not determined,1
2003,North Coast,Medically treated,0 to 16,Female,Bicyclist,Helmet Not Worn,2
2003,North Coast,Medically treated,0 to 16,Female,Bicyclist,Helmet Use Not determined,1
2003,North Coast,Medically treated,0 to 16,Female,Bicyclist,Helmet Worn,5
2003,North Coast,Medically treated,0 to 16,Female,Vehicle Occupant,Restrained,68
2003,North Coast,Medically treated,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,7
2003,North Coast,Medically treated,0 to 16,Female,Vehicle Occupant,Unrestrained,6
2003,North Coast,Medically treated,17 to 24,Female,Motorcyclist,Helmet Use Not determined,1
2003,North Coast,Medically treated,17 to 24,Female,Vehicle Occupant,Restrained,152
2003,North Coast,Medically treated,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,24
2003,North Coast,Medically treated,17 to 24,Female,Vehicle Occupant,Unrestrained,8
2003,North Coast,Medically treated,25 to 29,Female,Bicyclist,Helmet Use Not determined,1
2003,North Coast,Medically treated,25 to 29,Female,Bicyclist,Helmet Worn,1
2003,North Coast,Medically treated,25 to 29,Female,Motorcyclist,Helmet Worn,2
2003,North Coast,Medically treated,25 to 29,Female,Vehicle Occupant,Restrained,57
2003,North Coast,Medically treated,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,3
2003,North Coast,Medically treated,25 to 29,Female,Vehicle Occupant,Unrestrained,1
2003,North Coast,Medically treated,30 to 39,Female,Bicyclist,Helmet Not Worn,1
2003,North Coast,Medically treated,30 to 39,Female,Bicyclist,Helmet Worn,3
2003,North Coast,Medically treated,30 to 39,Female,Motorcyclist,Helmet Worn,2
2003,North Coast,Medically treated,30 to 39,Female,Vehicle Occupant,Restrained,100
2003,North Coast,Medically treated,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,9
2003,North Coast,Medically treated,30 to 39,Female,Vehicle Occupant,Unrestrained,2
2003,North Coast,Medically treated,40 to 49,Female,Bicyclist,Helmet Use Not determined,1
2003,North Coast,Medically treated,40 to 49,Female,Bicyclist,Helmet Worn,2
2003,North Coast,Medically treated,40 to 49,Female,Motorcyclist,Helmet Worn,6
2003,North Coast,Medically treated,40 to 49,Female,Vehicle Occupant,Restrained,100
2003,North Coast,Medically treated,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,6
2003,North Coast,Medically treated,40 to 49,Female,Vehicle Occupant,Unrestrained,4
2003,North Coast,Medically treated,50 to 59,Female,Bicyclist,Helmet Worn,1
2003,North Coast,Medically treated,50 to 59,Female,Motorcyclist,Helmet Worn,2
2003,North Coast,Medically treated,50 to 59,Female,Vehicle Occupant,Restrained,59
2003,North Coast,Medically treated,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,5
2003,North Coast,Medically treated,60 to 74,Female,Bicyclist,Helmet Worn,1
2003,North Coast,Medically treated,60 to 74,Female,Motorcyclist,Helmet Worn,1
2003,North Coast,Medically treated,60 to 74,Female,Vehicle Occupant,Restrained,63
