Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2004,Southern,Medical treatment,No,Yes,No,Yes,No,No,No,16,0,0,19,0,19
2004,Southern,Medical treatment,No,Yes,Yes,No,No,No,No,17,0,0,22,0,22
2004,Southern,Medical treatment,No,Yes,Yes,No,Yes,No,No,35,0,0,49,2,51
2004,Southern,Medical treatment,No,Yes,Yes,Yes,No,No,No,1,0,0,1,0,1
2004,Southern,Medical treatment,Yes,No,No,No,No,No,No,103,0,0,115,4,119
2004,Southern,Medical treatment,Yes,No,No,No,No,No,Yes,6,0,0,9,0,9
2004,Southern,Medical treatment,Yes,No,No,No,No,Yes,No,1,0,0,1,0,1
2004,Southern,Medical treatment,Yes,No,No,Yes,No,No,No,29,0,0,34,5,39
2004,Southern,Medical treatment,Yes,No,Yes,No,No,No,No,31,0,0,37,3,40
2004,Southern,Medical treatment,Yes,No,Yes,No,No,No,Yes,7,0,0,10,0,10
2004,Southern,Medical treatment,Yes,No,Yes,No,No,Yes,No,2,0,0,3,0,3
2004,Southern,Medical treatment,Yes,No,Yes,No,Yes,No,No,48,0,0,63,2,65
2004,Southern,Medical treatment,Yes,No,Yes,Yes,No,No,No,4,0,0,5,0,5
2004,Southern,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,5,0,0,8,0,8
2004,Southern,Medical treatment,Yes,Yes,No,No,No,No,No,43,0,0,60,1,61
2004,Southern,Medical treatment,Yes,Yes,No,No,No,No,Yes,3,0,0,3,0,3
2004,Southern,Medical treatment,Yes,Yes,No,No,Yes,No,No,1,0,0,1,0,1
2004,Southern,Medical treatment,Yes,Yes,No,Yes,No,No,No,25,0,0,37,3,40
2004,Southern,Medical treatment,Yes,Yes,No,Yes,No,No,Yes,2,0,0,2,0,2
2004,Southern,Medical treatment,Yes,Yes,Yes,No,No,No,No,17,0,0,24,4,28
2004,Southern,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,1,0,0,2,0,2
2004,Southern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,48,0,0,58,7,65
2004,Southern,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,3,0,0,5,0,5
2004,Southern,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,3,0,0,3,0,3
2004,Southern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,7,0,0,8,0,8
2004,Southern,Minor injury,No,No,No,No,No,No,No,3,0,0,0,3,3
2004,Southern,Minor injury,No,Yes,No,No,No,No,No,39,0,0,0,44,44
2004,Southern,Minor injury,No,Yes,No,No,Yes,No,No,1,0,0,0,1,1
2004,Southern,Minor injury,No,Yes,No,Yes,No,No,No,9,0,0,0,10,10
2004,Southern,Minor injury,No,Yes,Yes,No,No,No,No,13,0,0,0,17,17
2004,Southern,Minor injury,No,Yes,Yes,No,No,No,Yes,1,0,0,0,2,2
2004,Southern,Minor injury,No,Yes,Yes,No,Yes,No,No,12,0,0,0,15,15
2004,Southern,Minor injury,No,Yes,Yes,Yes,Yes,No,No,1,0,0,0,2,2
2004,Southern,Minor injury,Yes,No,No,No,No,No,No,77,0,0,0,87,87
2004,Southern,Minor injury,Yes,No,No,No,No,No,Yes,3,0,0,0,5,5
2004,Southern,Minor injury,Yes,No,No,No,No,Yes,No,1,0,0,0,1,1
2004,Southern,Minor injury,Yes,No,No,No,Yes,No,No,1,0,0,0,1,1
2004,Southern,Minor injury,Yes,No,No,Yes,No,No,No,21,0,0,0,26,26
2004,Southern,Minor injury,Yes,No,No,Yes,No,No,Yes,1,0,0,0,1,1
2004,Southern,Minor injury,Yes,No,Yes,No,No,No,No,24,0,0,0,30,30
2004,Southern,Minor injury,Yes,No,Yes,No,No,No,Yes,1,0,0,0,1,1
2004,Southern,Minor injury,Yes,No,Yes,No,Yes,No,No,35,0,0,0,41,41
2004,Southern,Minor injury,Yes,No,Yes,Yes,No,No,No,3,0,0,0,3,3
2004,Southern,Minor injury,Yes,No,Yes,Yes,Yes,No,No,2,0,0,0,4,4
2004,Southern,Minor injury,Yes,Yes,No,No,No,No,No,28,0,0,0,43,43
2004,Southern,Minor injury,Yes,Yes,No,No,No,No,Yes,1,0,0,0,1,1
2004,Southern,Minor injury,Yes,Yes,No,No,Yes,No,No,3,0,0,0,5,5
2004,Southern,Minor injury,Yes,Yes,No,Yes,No,No,No,16,0,0,0,19,19
2004,Southern,Minor injury,Yes,Yes,Yes,No,No,No,No,19,0,0,0,21,21
2004,Southern,Minor injury,Yes,Yes,Yes,No,No,Yes,No,2,0,0,0,3,3
2004,Southern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,24,0,0,0,35,35
2004,Southern,Minor injury,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,0,1,1
2004,Southern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,2,0,0,0,2,2
2004,Southern,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,4,0,0,0,5,5
2004,Southern,Property damage only,No,No,No,No,No,No,No,28,0,0,0,0,0
2004,Southern,Property damage only,No,Yes,No,No,No,No,No,123,0,0,0,0,0
2004,Southern,Property damage only,No,Yes,No,No,No,No,Yes,4,0,0,0,0,0
2004,Southern,Property damage only,No,Yes,No,No,Yes,No,No,3,0,0,0,0,0
2004,Southern,Property damage only,No,Yes,No,Yes,No,No,No,34,0,0,0,0,0
2004,Southern,Property damage only,No,Yes,No,Yes,No,Yes,No,1,0,0,0,0,0
2004,Southern,Property damage only,No,Yes,Yes,No,No,No,No,42,0,0,0,0,0
2004,Southern,Property damage only,No,Yes,Yes,No,No,No,Yes,4,0,0,0,0,0
2004,Southern,Property damage only,No,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
2004,Southern,Property damage only,No,Yes,Yes,No,Yes,No,No,73,0,0,0,0,0
2004,Southern,Property damage only,No,Yes,Yes,No,Yes,No,Yes,1,0,0,0,0,0
2004,Southern,Property damage only,No,Yes,Yes,Yes,No,No,No,3,0,0,0,0,0
2004,Southern,Property damage only,No,Yes,Yes,Yes,Yes,No,No,3,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,No,No,No,No,No,278,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,No,No,No,No,Yes,17,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,No,No,No,Yes,No,5,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,No,No,No,Yes,Yes,1,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,No,No,Yes,No,No,12,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,No,Yes,No,No,No,84,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,No,Yes,No,No,Yes,3,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,No,Yes,Yes,No,No,2,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,Yes,No,No,No,No,94,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,Yes,No,No,No,Yes,26,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,Yes,No,No,Yes,No,3,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,Yes,No,Yes,No,No,168,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,Yes,No,Yes,No,Yes,2,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,Yes,Yes,No,No,No,7,0,0,0,0,0
2004,Southern,Property damage only,Yes,No,Yes,Yes,Yes,No,No,13,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,No,No,No,No,No,102,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,No,No,No,No,Yes,7,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,No,No,No,Yes,No,2,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,No,No,Yes,No,No,7,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,No,Yes,No,No,No,56,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,No,Yes,No,No,Yes,3,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,No,Yes,No,Yes,Yes,2,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,Yes,No,No,No,No,63,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,Yes,No,No,No,Yes,8,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,Yes,No,No,Yes,No,3,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,Yes,No,Yes,No,No,105,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,Yes,No,Yes,No,Yes,5,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,Yes,Yes,No,No,No,13,0,0,0,0,0
2004,Southern,Property damage only,Yes,Yes,Yes,Yes,Yes,No,No,12,0,0,0,0,0
2004,Unknown,Hospitalisation,No,Yes,No,No,No,No,No,1,0,1,0,0,1
2004,Unknown,Hospitalisation,No,Yes,Yes,No,Yes,No,No,1,0,1,1,0,2
2004,Unknown,Hospitalisation,Yes,No,No,No,No,No,No,3,0,4,2,1,7
2004,Unknown,Hospitalisation,Yes,No,Yes,No,No,No,No,1,0,1,0,0,1
2004,Unknown,Hospitalisation,Yes,No,Yes,No,Yes,No,No,2,0,4,0,0,4
2004,Unknown,Hospitalisation,Yes,Yes,Yes,No,No,No,No,1,0,1,0,1,2
2004,Unknown,Medical treatment,No,No,No,No,No,No,No,1,0,0,1,0,1
2004,Unknown,Medical treatment,No,Yes,Yes,No,Yes,No,No,1,0,0,1,0,1
2004,Unknown,Medical treatment,Yes,No,No,No,No,No,No,1,0,0,1,0,1
2004,Unknown,Medical treatment,Yes,No,No,No,Yes,No,No,1,0,0,1,0,1
2004,Unknown,Medical treatment,Yes,No,Yes,No,No,No,No,1,0,0,1,0,1
2004,Unknown,Medical treatment,Yes,No,Yes,No,No,No,Yes,1,0,0,1,0,1
2004,Unknown,Medical treatment,Yes,No,Yes,No,Yes,No,No,1,0,0,1,0,1
2004,Unknown,Medical treatment,Yes,Yes,No,No,No,No,No,1,0,0,1,0,1
2004,Unknown,Medical treatment,Yes,Yes,Yes,No,No,No,No,1,0,0,1,0,1
2004,Unknown,Minor injury,No,Yes,No,No,No,No,No,1,0,0,0,1,1
2004,Unknown,Minor injury,No,Yes,Yes,No,No,No,Yes,1,0,0,0,1,1
2004,Unknown,Minor injury,No,Yes,Yes,No,Yes,No,No,1,0,0,0,1,1
2004,Unknown,Minor injury,Yes,No,Yes,No,No,No,Yes,1,0,0,0,1,1
2004,Unknown,Property damage only,No,Yes,No,No,No,No,No,1,0,0,0,0,0
2004,Unknown,Property damage only,Yes,No,No,No,No,No,No,4,0,0,0,0,0
2004,Unknown,Property damage only,Yes,No,No,Yes,No,No,No,1,0,0,0,0,0
2004,Unknown,Property damage only,Yes,No,Yes,No,No,No,No,1,0,0,0,0,0
2004,Unknown,Property damage only,Yes,No,Yes,No,No,Yes,No,1,0,0,0,0,0
2004,Unknown,Property damage only,Yes,No,Yes,No,Yes,No,No,1,0,0,0,0,0
2004,Unknown,Property damage only,Yes,Yes,No,No,No,No,No,1,0,0,0,0,0
2004,Unknown,Property damage only,Yes,Yes,No,No,No,Yes,No,1,0,0,0,0,0
2004,Unknown,Property damage only,Yes,Yes,Yes,No,No,No,No,1,0,0,0,0,0
2004,Unknown,Property damage only,Yes,Yes,Yes,No,Yes,No,No,1,0,0,0,0,0
2005,Brisbane,Fatal,No,No,No,No,No,No,No,2,2,0,0,0,2
2005,Brisbane,Fatal,No,Yes,No,No,No,No,No,3,3,0,0,0,3
2005,Brisbane,Fatal,No,Yes,No,Yes,No,No,No,1,1,0,0,0,1
2005,Brisbane,Fatal,Yes,No,No,No,No,No,No,15,16,3,1,1,21
2005,Brisbane,Fatal,Yes,No,No,No,No,No,Yes,1,1,0,0,0,1
2005,Brisbane,Fatal,Yes,No,No,No,Yes,No,No,1,1,0,0,0,1
2005,Brisbane,Fatal,Yes,No,No,Yes,No,No,No,1,1,0,0,0,1
2005,Brisbane,Fatal,Yes,No,No,Yes,No,No,Yes,1,1,0,0,0,1
2005,Brisbane,Fatal,Yes,No,Yes,No,No,No,No,4,4,0,1,0,5
2005,Brisbane,Fatal,Yes,No,Yes,No,No,No,Yes,2,2,0,0,0,2
2005,Brisbane,Fatal,Yes,No,Yes,No,No,Yes,No,1,1,1,0,0,2
2005,Brisbane,Fatal,Yes,No,Yes,No,Yes,No,No,3,3,4,0,0,7
2005,Brisbane,Fatal,Yes,Yes,No,No,No,No,No,1,1,0,0,0,1
2005,Brisbane,Fatal,Yes,Yes,No,No,No,No,Yes,1,1,2,0,0,3
2005,Brisbane,Fatal,Yes,Yes,No,Yes,No,No,No,1,1,0,0,0,1
2005,Brisbane,Fatal,Yes,Yes,Yes,No,No,No,Yes,1,1,1,2,0,4
2005,Brisbane,Fatal,Yes,Yes,Yes,No,Yes,No,No,1,1,0,0,0,1
2005,Brisbane,Fatal,Yes,Yes,Yes,Yes,No,No,No,1,1,1,0,0,2
2005,Brisbane,Hospitalisation,No,No,No,No,No,No,No,30,0,30,2,6,38
2005,Brisbane,Hospitalisation,No,Yes,No,No,No,No,No,143,0,163,19,5,187
2005,Brisbane,Hospitalisation,No,Yes,No,No,No,No,Yes,6,0,7,0,0,7
2005,Brisbane,Hospitalisation,No,Yes,No,No,No,Yes,No,1,0,1,2,0,3
2005,Brisbane,Hospitalisation,No,Yes,No,No,Yes,No,No,4,0,5,0,0,5
2005,Brisbane,Hospitalisation,No,Yes,No,Yes,No,No,No,26,0,34,4,1,39
2005,Brisbane,Hospitalisation,No,Yes,No,Yes,No,No,Yes,2,0,2,0,0,2
2005,Brisbane,Hospitalisation,No,Yes,No,Yes,No,Yes,No,1,0,1,0,0,1
2005,Brisbane,Hospitalisation,No,Yes,No,Yes,Yes,No,No,1,0,1,1,0,2
2005,Brisbane,Hospitalisation,No,Yes,Yes,No,No,No,No,29,0,33,4,1,38
2005,Brisbane,Hospitalisation,No,Yes,Yes,No,No,No,Yes,1,0,1,0,0,1
2005,Brisbane,Hospitalisation,No,Yes,Yes,No,No,Yes,No,1,0,2,3,0,5
2005,Brisbane,Hospitalisation,No,Yes,Yes,No,Yes,No,No,46,0,52,4,1,57
2005,Brisbane,Hospitalisation,No,Yes,Yes,Yes,No,No,No,2,0,3,0,2,5
2005,Brisbane,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,1,0,4,1,0,5
2005,Brisbane,Hospitalisation,Yes,No,No,No,No,No,No,350,0,384,19,20,423
2005,Brisbane,Hospitalisation,Yes,No,No,No,No,No,Yes,28,0,31,3,3,37
2005,Brisbane,Hospitalisation,Yes,No,No,No,No,Yes,No,4,0,4,2,0,6
2005,Brisbane,Hospitalisation,Yes,No,No,No,No,Yes,Yes,1,0,1,0,0,1
2005,Brisbane,Hospitalisation,Yes,No,No,No,Yes,No,No,13,0,20,5,0,25
2005,Brisbane,Hospitalisation,Yes,No,No,No,Yes,Yes,No,1,0,2,2,0,4
2005,Brisbane,Hospitalisation,Yes,No,No,Yes,No,No,No,52,0,62,7,8,77
2005,Brisbane,Hospitalisation,Yes,No,No,Yes,No,No,Yes,2,0,2,1,1,4
2005,Brisbane,Hospitalisation,Yes,No,No,Yes,No,Yes,No,1,0,2,0,0,2
2005,Brisbane,Hospitalisation,Yes,No,No,Yes,Yes,No,No,1,0,1,0,0,1
2005,Brisbane,Hospitalisation,Yes,No,Yes,No,No,No,No,121,0,138,19,3,160
2005,Brisbane,Hospitalisation,Yes,No,Yes,No,No,No,Yes,28,0,34,3,4,41
2005,Brisbane,Hospitalisation,Yes,No,Yes,No,No,Yes,No,3,0,4,0,1,5
2005,Brisbane,Hospitalisation,Yes,No,Yes,No,Yes,No,No,130,0,160,13,9,182
2005,Brisbane,Hospitalisation,Yes,No,Yes,No,Yes,No,Yes,2,0,2,0,0,2
2005,Brisbane,Hospitalisation,Yes,No,Yes,Yes,No,No,No,4,0,4,0,0,4
2005,Brisbane,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,9,0,10,1,1,12
2005,Brisbane,Hospitalisation,Yes,Yes,No,No,No,No,No,128,0,149,15,12,176
2005,Brisbane,Hospitalisation,Yes,Yes,No,No,No,No,Yes,4,0,5,1,0,6
2005,Brisbane,Hospitalisation,Yes,Yes,No,No,No,Yes,No,4,0,5,0,0,5
2005,Brisbane,Hospitalisation,Yes,Yes,No,No,Yes,No,No,4,0,5,0,0,5
2005,Brisbane,Hospitalisation,Yes,Yes,No,Yes,No,No,No,60,0,75,16,3,94
2005,Brisbane,Hospitalisation,Yes,Yes,No,Yes,No,No,Yes,5,0,8,1,0,9
2005,Brisbane,Hospitalisation,Yes,Yes,No,Yes,No,Yes,No,1,0,2,0,0,2
2005,Brisbane,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,1,0,1,0,0,1
2005,Brisbane,Hospitalisation,Yes,Yes,Yes,No,No,No,No,59,0,69,5,6,80
2005,Brisbane,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,11,0,21,4,0,25
2005,Brisbane,Hospitalisation,Yes,Yes,Yes,No,No,Yes,No,1,0,3,0,0,3
2005,Brisbane,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,101,0,122,17,14,153
2005,Brisbane,Hospitalisation,Yes,Yes,Yes,No,Yes,No,Yes,3,0,6,0,1,7
2005,Brisbane,Hospitalisation,Yes,Yes,Yes,No,Yes,Yes,No,3,0,6,0,2,8
2005,Brisbane,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,11,0,17,0,0,17
2005,Brisbane,Hospitalisation,Yes,Yes,Yes,Yes,No,No,Yes,2,0,4,0,1,5
2005,Brisbane,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,10,0,15,1,1,17
2005,Brisbane,Medical treatment,No,No,No,No,No,No,No,28,0,0,28,0,28
2005,Brisbane,Medical treatment,No,Yes,No,No,No,No,No,173,0,0,209,11,220
2005,Brisbane,Medical treatment,No,Yes,No,No,No,No,Yes,4,0,0,5,0,5
2005,Brisbane,Medical treatment,No,Yes,No,No,No,Yes,No,2,0,0,2,0,2
2005,Brisbane,Medical treatment,No,Yes,No,No,Yes,No,No,3,0,0,3,0,3
2005,Brisbane,Medical treatment,No,Yes,No,Yes,No,No,No,43,0,0,56,1,57
2005,Brisbane,Medical treatment,No,Yes,Yes,No,No,No,No,67,0,0,76,5,81
2005,Brisbane,Medical treatment,No,Yes,Yes,No,No,No,Yes,5,0,0,5,2,7
2005,Brisbane,Medical treatment,No,Yes,Yes,No,Yes,No,No,76,0,0,97,8,105
2005,Brisbane,Medical treatment,No,Yes,Yes,No,Yes,No,Yes,1,0,0,1,0,1
2005,Brisbane,Medical treatment,No,Yes,Yes,Yes,No,No,No,6,0,0,8,0,8
2005,Brisbane,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,3,0,0,4,0,4
2005,Brisbane,Medical treatment,Yes,No,No,No,No,No,No,324,0,0,360,16,376
2005,Brisbane,Medical treatment,Yes,No,No,No,No,No,Yes,21,0,0,24,1,25
2005,Brisbane,Medical treatment,Yes,No,No,No,No,Yes,No,1,0,0,1,0,1
2005,Brisbane,Medical treatment,Yes,No,No,No,Yes,No,No,12,0,0,16,4,20
2005,Brisbane,Medical treatment,Yes,No,No,Yes,No,No,No,82,0,0,93,4,97
2005,Brisbane,Medical treatment,Yes,No,No,Yes,No,No,Yes,1,0,0,1,0,1
2005,Brisbane,Medical treatment,Yes,No,No,Yes,No,Yes,No,1,0,0,3,0,3
2005,Brisbane,Medical treatment,Yes,No,No,Yes,Yes,No,No,2,0,0,3,1,4
2005,Brisbane,Medical treatment,Yes,No,Yes,No,No,No,No,117,0,0,137,4,141
2005,Brisbane,Medical treatment,Yes,No,Yes,No,No,No,Yes,22,0,0,28,1,29
2005,Brisbane,Medical treatment,Yes,No,Yes,No,No,Yes,No,8,0,0,12,5,17
2005,Brisbane,Medical treatment,Yes,No,Yes,No,Yes,No,No,136,0,0,164,25,189
2005,Brisbane,Medical treatment,Yes,No,Yes,No,Yes,No,Yes,1,0,0,2,0,2
2005,Brisbane,Medical treatment,Yes,No,Yes,Yes,No,No,No,9,0,0,10,0,10
2005,Brisbane,Medical treatment,Yes,No,Yes,Yes,No,No,Yes,2,0,0,2,0,2
2005,Brisbane,Medical treatment,Yes,No,Yes,Yes,No,Yes,No,3,0,0,3,0,3
2005,Brisbane,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,14,0,0,17,1,18
2005,Brisbane,Medical treatment,Yes,Yes,No,No,No,No,No,288,0,0,366,22,388
2005,Brisbane,Medical treatment,Yes,Yes,No,No,No,No,Yes,13,0,0,18,0,18
2005,Brisbane,Medical treatment,Yes,Yes,No,No,No,Yes,No,6,0,0,6,0,6
2005,Brisbane,Medical treatment,Yes,Yes,No,No,Yes,No,No,12,0,0,15,0,15
2005,Brisbane,Medical treatment,Yes,Yes,No,Yes,No,No,No,78,0,0,94,6,100
2005,Brisbane,Medical treatment,Yes,Yes,No,Yes,No,Yes,No,1,0,0,2,0,2
2005,Brisbane,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,3,0,0,6,0,6
2005,Brisbane,Medical treatment,Yes,Yes,Yes,No,No,No,No,132,0,0,174,15,189
2005,Brisbane,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,7,0,0,15,4,19
2005,Brisbane,Medical treatment,Yes,Yes,Yes,No,No,Yes,No,5,0,0,5,0,5
2005,Brisbane,Medical treatment,Yes,Yes,Yes,No,No,Yes,Yes,1,0,0,1,0,1
2005,Brisbane,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,161,0,0,188,22,210
2005,Brisbane,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,6,0,0,8,1,9
2005,Brisbane,Medical treatment,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,1,0,1
2005,Brisbane,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,25,0,0,32,4,36
2005,Brisbane,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,13,0,0,21,1,22
2005,Brisbane,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,Yes,1,0,0,2,0,2
2005,Brisbane,Minor injury,No,No,No,No,No,No,No,17,0,0,0,18,18
2005,Brisbane,Minor injury,No,Yes,No,No,No,No,No,94,0,0,0,109,109
2005,Brisbane,Minor injury,No,Yes,No,No,No,No,Yes,3,0,0,0,3,3
2005,Brisbane,Minor injury,No,Yes,No,No,No,Yes,No,2,0,0,0,2,2
2005,Brisbane,Minor injury,No,Yes,No,No,Yes,No,No,4,0,0,0,4,4
2005,Brisbane,Minor injury,No,Yes,No,Yes,No,No,No,15,0,0,0,17,17
2005,Brisbane,Minor injury,No,Yes,No,Yes,No,Yes,No,1,0,0,0,1,1
2005,Brisbane,Minor injury,No,Yes,Yes,No,No,No,No,35,0,0,0,45,45
2005,Brisbane,Minor injury,No,Yes,Yes,No,No,No,Yes,1,0,0,0,1,1
2005,Brisbane,Minor injury,No,Yes,Yes,No,Yes,No,No,43,0,0,0,50,50
2005,Brisbane,Minor injury,No,Yes,Yes,Yes,No,No,No,1,0,0,0,1,1
2005,Brisbane,Minor injury,No,Yes,Yes,Yes,Yes,No,No,1,0,0,0,1,1
2005,Brisbane,Minor injury,Yes,No,No,No,No,No,No,188,0,0,0,218,218
2005,Brisbane,Minor injury,Yes,No,No,No,No,No,Yes,7,0,0,0,7,7
2005,Brisbane,Minor injury,Yes,No,No,No,No,Yes,No,4,0,0,0,4,4
2005,Brisbane,Minor injury,Yes,No,No,No,Yes,No,No,5,0,0,0,6,6
2005,Brisbane,Minor injury,Yes,No,No,No,Yes,No,Yes,1,0,0,0,2,2
2005,Brisbane,Minor injury,Yes,No,No,Yes,No,No,No,49,0,0,0,57,57
2005,Brisbane,Minor injury,Yes,No,No,Yes,Yes,No,No,2,0,0,0,3,3
2005,Brisbane,Minor injury,Yes,No,Yes,No,No,No,No,58,0,0,0,65,65
2005,Brisbane,Minor injury,Yes,No,Yes,No,No,No,Yes,8,0,0,0,9,9
2005,Brisbane,Minor injury,Yes,No,Yes,No,Yes,No,No,81,0,0,0,99,99
2005,Brisbane,Minor injury,Yes,No,Yes,No,Yes,No,Yes,1,0,0,0,1,1
2005,Brisbane,Minor injury,Yes,No,Yes,Yes,No,No,No,6,0,0,0,7,7
2005,Brisbane,Minor injury,Yes,No,Yes,Yes,No,No,Yes,1,0,0,0,1,1
2005,Brisbane,Minor injury,Yes,No,Yes,Yes,No,Yes,No,1,0,0,0,1,1
2005,Brisbane,Minor injury,Yes,No,Yes,Yes,Yes,No,No,6,0,0,0,7,7
2005,Brisbane,Minor injury,Yes,No,Yes,Yes,Yes,No,Yes,1,0,0,0,1,1
2005,Brisbane,Minor injury,Yes,Yes,No,No,No,No,No,146,0,0,0,173,173
2005,Brisbane,Minor injury,Yes,Yes,No,No,No,No,Yes,6,0,0,0,7,7
2005,Brisbane,Minor injury,Yes,Yes,No,No,No,Yes,No,3,0,0,0,3,3
2005,Brisbane,Minor injury,Yes,Yes,No,No,Yes,No,No,6,0,0,0,11,11
2005,Brisbane,Minor injury,Yes,Yes,No,Yes,No,No,No,31,0,0,0,34,34
2005,Brisbane,Minor injury,Yes,Yes,No,Yes,No,No,Yes,2,0,0,0,2,2
2005,Brisbane,Minor injury,Yes,Yes,No,Yes,No,Yes,No,1,0,0,0,2,2
2005,Brisbane,Minor injury,Yes,Yes,No,Yes,Yes,No,No,1,0,0,0,2,2
2005,Brisbane,Minor injury,Yes,Yes,Yes,No,No,No,No,72,0,0,0,94,94
2005,Brisbane,Minor injury,Yes,Yes,Yes,No,No,No,Yes,11,0,0,0,16,16
2005,Brisbane,Minor injury,Yes,Yes,Yes,No,No,Yes,No,2,0,0,0,2,2
2005,Brisbane,Minor injury,Yes,Yes,Yes,No,Yes,No,No,74,0,0,0,96,96
2005,Brisbane,Minor injury,Yes,Yes,Yes,No,Yes,No,Yes,2,0,0,0,3,3
2005,Brisbane,Minor injury,Yes,Yes,Yes,No,Yes,Yes,No,4,0,0,0,4,4
2005,Brisbane,Minor injury,Yes,Yes,Yes,Yes,No,No,No,7,0,0,0,7,7
2005,Brisbane,Minor injury,Yes,Yes,Yes,Yes,No,Yes,No,1,0,0,0,1,1
2005,Brisbane,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,5,0,0,0,7,7
2005,Brisbane,Minor injury,Yes,Yes,Yes,Yes,Yes,Yes,No,1,0,0,0,1,1
2005,Brisbane,Property damage only,No,No,No,No,No,No,No,75,0,0,0,0,0
2005,Brisbane,Property damage only,No,Yes,No,No,No,No,No,147,0,0,0,0,0
2005,Brisbane,Property damage only,No,Yes,No,No,No,No,Yes,4,0,0,0,0,0
2005,Brisbane,Property damage only,No,Yes,No,No,No,Yes,No,4,0,0,0,0,0
2005,Brisbane,Property damage only,No,Yes,No,No,Yes,No,No,4,0,0,0,0,0
2005,Brisbane,Property damage only,No,Yes,No,Yes,No,No,No,30,0,0,0,0,0
2005,Brisbane,Property damage only,No,Yes,No,Yes,No,No,Yes,1,0,0,0,0,0
2005,Brisbane,Property damage only,No,Yes,No,Yes,No,Yes,No,1,0,0,0,0,0
2005,Brisbane,Property damage only,No,Yes,No,Yes,Yes,No,No,4,0,0,0,0,0
2005,Brisbane,Property damage only,No,Yes,Yes,No,No,No,No,65,0,0,0,0,0
2005,Brisbane,Property damage only,No,Yes,Yes,No,No,No,Yes,5,0,0,0,0,0
